"","WTP_Name","WTP_ID","WTP_Start_Yr","WTP_End_Yr","Vol_Treated","Units","Treatment_Level","Treatment_Source","1Chlorination Only","2Raw Water Storage/Presedimententation Basin","3Predisinfection/Oxidation Prior to Sedimentation - Chlorine","4Predisinfection/Oxid Prior to Sedimentation - Chlorine Diox","5Predisinfection/Oxidation Prior to Sedimentation - Chloramines","6Predisinfection/Oxidation Prior to Sedimentation - Ozone","7Predisinfection/Oxid Prior to Sedimentation - Potassium Per","8Predisinfection/Oxidation Prior to Sedimentation - Other","10Predisinfection/Oxidation Prior to Filtration - Chlorine","11Predisinfection/Oxid Prior to Filtration - Chlorine Dioxide","12Predisinfection/Oxid Prior to Filtration - Chloramines","13Predisinfection/Oxid Prior to Filtration - Ozone","14Predisinfection/Oxid Prior to Filtration - Potassium Perman","15Predisinfection/Oxid Prior to Filtration - Other","16Rapid Mix","17Coagulation/Flocculation","18Polymers","19Settling/Sedimentation","20Softening - Lime/Soda Ash","21Softening - Recarbonation","23Filtration - Direct Filtration","24Filtration - Micro Strainer","25Filtration - Slow Sand","27Filtration - Rapid Sand","30Filtration - Dual/Multi media","32Filtration - Other (specified)","33Post-Disinfection After Filters - Chlorine","34Post-Disinfection After Filters - Chlorine Dioxide","35Post-Disinfection After Filters - Chloramines","36Post-Disinfection After Filters - Ozone","37Post-Disinfection After Filters - UV","38Post-Disinfection After Filters - Other","39Post-Disinfection After Filters - Clearwell","41Membranes - Reverse Osmosis","42Membranes - Micro Filtration","43Membranes - Ultrafiltration","45Corrosion Control","46Miscellaneous - Ion Exchange","47Miscellaneous - Granular Activated Carbon","48Miscellaneous - Activated Alumina","49Miscellaneous - Aeration","50Miscellaneous - Other (specified - 1)","51Filtration","52Miscellaneous - Other (specified - 2)","Location","Filtration_Level","Disinfection_Level","Sedimentation_Level"
"593","GREENSBORO, CITY OF WTP 2",595,NA,NA,64,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"594","HIGH POINT, CITY OF WTP 1",596,NA,NA,50,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,NA,"Advanced","Simple","Advanced"
"595","FAYETTEVILLE PUBLIC WORKS COMM WTP 1",597,NA,NA,68,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"596","FAYETTEVILLE PUBLIC WORKS COMM WTP 2",598,NA,NA,26,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"597","RALEIGH, CITY OF WTP 1",599,NA,NA,174,"MLD","Tertiary","CWSS",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Advanced","Advanced"
"598","FARGO CITY OF WTP 1",600,NA,NA,39,"MLD","***********","CWSS",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,NA,"Advanced","Advanced","Advanced"
"599","METROPOLITAN UTILITIES DISTRICT WTP 1",601,NA,NA,211,"MLD","***********","CWSS",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"600","METROPOLITAN UTILITIES DISTRICT WTP 2",602,NA,NA,150,"MLD","***********","CWSS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Simple","None"
"601","LINCOLN, CITY OF WTP 1",603,NA,NA,68,"MLD","Tertiary","CWSS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,"Advanced","Simple","Simple"
"602","SOUTH BEND WATER WORKS WTP 2",604,NA,NA,87,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Advanced","None"
"603","MANCHESTER WATER WORKS WTP 1",605,NA,NA,64,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"604","NEWARK WATER DEPT WTP 1",606,NA,NA,182,"MLD","Tertiary","CWSS",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,"Advanced","Simple","Advanced"
"605","OXNARD WATER DEPT WTP 2",607,NA,NA,188,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"606","TRENTON WATER DEPARTMENT WTP 1",608,NA,NA,112,"MLD","Tertiary","CWSS",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"607","ALBUQUERQUE WATER SYSTEM WTP 1",609,NA,NA,12,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"608","ALBUQUERQUE WATER SYSTEM WTP 2",610,NA,NA,9,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"609","ALBUQUERQUE WATER SYSTEM WTP 3",611,NA,NA,13,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"610","ALBUQUERQUE WATER SYSTEM WTP 4",612,NA,NA,11,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"611","ALBUQUERQUE WATER SYSTEM WTP 5",613,NA,NA,29,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"612","ALBUQUERQUE WATER SYSTEM WTP 6",614,NA,NA,17,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"613","ALBUQUERQUE WATER SYSTEM WTP 7",615,NA,NA,21,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"614","ALBUQUERQUE WATER SYSTEM WTP 8",616,NA,NA,5,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"615","ALBUQUERQUE WATER SYSTEM WTP 9",617,NA,NA,19,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"616","ALBUQUERQUE WATER SYSTEM WTP 10",618,NA,NA,7,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"617","ALBUQUERQUE WATER SYSTEM WTP 11",619,NA,NA,37,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"618","ALBUQUERQUE WATER SYSTEM WTP 12",620,NA,NA,15,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"619","ALBUQUERQUE WATER SYSTEM WTP 13",621,NA,NA,8,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"620","ALBUQUERQUE WATER SYSTEM WTP 14",622,NA,NA,20,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"621","ALBUQUERQUE WATER SYSTEM WTP 15",623,NA,NA,22,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"622","ALBUQUERQUE WATER SYSTEM WTP 16",624,NA,NA,8,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"623","ALBUQUERQUE WATER SYSTEM WTP 17",625,NA,NA,3,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"624","ALBUQUERQUE WATER SYSTEM WTP 18",626,NA,NA,14,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"625","ALBUQUERQUE WATER SYSTEM WTP 19",627,NA,NA,27,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"626","ALBUQUERQUE WATER SYSTEM WTP 20",628,NA,NA,22,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"627","ALBUQUERQUE WATER SYSTEM WTP 21",629,NA,NA,9,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"628","ALBUQUERQUE WATER SYSTEM WTP 22",630,NA,NA,13,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"629","ALBUQUERQUE WATER SYSTEM WTP 23",631,NA,NA,6,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"630","ALBUQUERQUE WATER SYSTEM WTP 24",632,NA,NA,10,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"631","ALBUQUERQUE WATER SYSTEM WTP 25",633,NA,NA,11,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"632","ALBUQUERQUE WATER SYSTEM WTP 26",634,NA,NA,2,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"633","ALBUQUERQUE WATER SYSTEM WTP 27",635,NA,NA,13,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"634","ALBUQUERQUE WATER SYSTEM WTP 28",636,NA,NA,14,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"635","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 1",637,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"636","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 2",638,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"637","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 3",639,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"638","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 4",640,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"639","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 5",641,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"640","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 6",642,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"641","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 7",643,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"642","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 8",644,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"643","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 9",645,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"644","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 10",646,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"645","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 11",647,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"646","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 12",648,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"647","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 13",649,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"648","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 14",650,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"649","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 15",651,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"650","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 16",652,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"651","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 17",653,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"652","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 18",654,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"653","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 19",655,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"654","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 20",656,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"655","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 21",657,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"656","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 22",658,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"657","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 23",659,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"658","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 24",660,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"659","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 25",661,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"660","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 26",662,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"661","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 27",663,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"662","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 28",664,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"663","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 29",665,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"664","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 30",666,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"665","LAS CRUCES MUNICIPAL WATER SYSTEM WTP 31",667,NA,NA,2,"MLD","Tertiary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"None","Simple","None"
"666","LAS VEGAS VALLEY WATER DIST WTP 1",668,NA,NA,675,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"667","ALBANY CITY WTP 1",669,NA,NA,74,"MLD","Tertiary","CWSS",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,"Advanced","Advanced","Advanced"
"668","BINGHAMTON (C) WTP 1",670,NA,NA,40,"MLD","Tertiary","CWSS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,NA,"Advanced","Advanced","Advanced"
"669","LAS VEGAS VALLEY WATER DIST WTP 2",671,NA,NA,0,"MLD","Primary","CWSS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"None","Simple","None"
"670","ROCHESTER CITY WTP 1",672,NA,NA,140,"MLD","Tertiary","CWSS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,"Advanced","Simple","Advanced"
"671","SYRACUSE CITY WTP 1",673,NA,NA,73,"MLD","***********","CWSS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"None","Simple","None"
"672","SYRACUSE CITY WTP 2",674,NA,NA,61,"MLD","***********","CWSS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,"None","Simple","None"
"673","CLEVELAND,CITY OF-BALDWIN PLT. WTP 1",675,NA,NA,205,"MLD","Tertiary","CWSS",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"Advanced","Advanced","Advanced"
"674","CLEVELAND,CITY OF-BALDWIN PLT. WTP 2",676,NA,NA,224,"MLD","Tertiary","CWSS",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"Advanced","Advanced","Advanced"
"675","CLEVELAND,CITY OF-BALDWIN PLT. WTP 3",677,NA,NA,307,"MLD","Tertiary","CWSS",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,"Advanced","Advanced","Advanced"
